order_id,product_id,product_title,category,price,quantity,total,status,created_at,date,day_name,hour,month,week,is_weekend
ORD-100538,45541267,Top Y2K 2000s Downtown Style | Atasan Kaos .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,31910,1,31910,COMPLETED,2026-03-05T19:51:54.161076,2026-03-05,Thursday,19,3,10,False
ORD-100539,75547289,PRELOVED Fashion Today Shirt,Fashion,67275,1,67275,CANCELLED,2026-03-05T22:06:54.161076,2026-03-05,Thursday,22,3,10,False
ORD-100540,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,100661,1,100661,PROCESSED,2026-03-05T19:03:54.161076,2026-03-05,Thursday,19,3,10,False
ORD-100541,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,64653,1,64653,PROCESSED,2026-03-05T15:54:54.161076,2026-03-05,Thursday,15,3,10,False
ORD-100542,3650811,TB fashion,Fashion,154080,1,154080,COMPLETED,2026-03-06T18:37:54.161076,2026-03-06,Friday,18,3,10,False
ORD-100543,35925127,"Original Jersey Netherlands Away 2015 ""7 Memphis Depay"" Euro Cup Nike [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,728471,2,1456942,COMPLETED,2026-03-06T16:12:54.161076,2026-03-06,Friday,16,3,10,False
ORD-100544,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,63064,1,63064,COMPLETED,2026-03-06T10:38:54.161076,2026-03-06,Friday,10,3,10,False
ORD-100545,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,54559,1,54559,COMPLETED,2026-03-06T15:51:54.161076,2026-03-06,Friday,15,3,10,False
ORD-100546,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,194196,1,194196,SHIPPED,2026-03-06T18:03:54.161076,2026-03-06,Friday,18,3,10,False
ORD-100547,62583289,Crewnack Off white Fashion,Fashion,126688,1,126688,SHIPPED,2026-03-07T18:55:54.161076,2026-03-07,Saturday,18,3,10,True
ORD-100548,95204375,[NETT] Fashion Today kemeja putih,Fashion,125932,3,377796,COMPLETED,2026-03-07T21:06:54.161076,2026-03-07,Saturday,21,3,10,True
ORD-100549,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,76366,1,76366,PROCESSED,2026-03-07T13:50:54.161076,2026-03-07,Saturday,13,3,10,True
ORD-100550,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,231934,3,695802,CANCELLED,2026-03-07T13:44:54.161076,2026-03-07,Saturday,13,3,10,True
ORD-100551,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,9892,2,19784,COMPLETED,2026-03-07T16:19:54.161076,2026-03-07,Saturday,16,3,10,True
ORD-100552,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,46611,1,46611,COMPLETED,2026-03-07T08:36:54.161076,2026-03-07,Saturday,8,3,10,True
ORD-100553,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,42291,2,84582,COMPLETED,2026-03-07T16:20:54.161076,2026-03-07,Saturday,16,3,10,True
ORD-100554,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,11262,1,11262,COMPLETED,2026-03-07T21:47:54.161076,2026-03-07,Saturday,21,3,10,True
ORD-100555,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,102780,1,102780,CANCELLED,2026-03-08T17:52:54.161076,2026-03-08,Sunday,17,3,10,True
ORD-100556,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,376398,1,376398,COMPLETED,2026-03-08T15:15:54.161076,2026-03-08,Sunday,15,3,10,True
ORD-100557,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,48127,1,48127,COMPLETED,2026-03-08T12:24:54.161076,2026-03-08,Sunday,12,3,10,True
ORD-100558,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,83696,2,167392,COMPLETED,2026-03-08T20:24:54.161076,2026-03-08,Sunday,20,3,10,True
ORD-100559,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,32919,1,32919,SHIPPED,2026-03-08T16:41:54.161076,2026-03-08,Sunday,16,3,10,True
ORD-100560,47393802,Hodie Champion Fashion sz M 62x57,Fashion,129661,1,129661,COMPLETED,2026-03-08T18:01:54.161076,2026-03-08,Sunday,18,3,10,True
ORD-100561,45541267,Top Y2K 2000s Downtown Style | Atasan Kaos .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,32966,1,32966,PROCESSED,2026-03-08T15:10:54.161076,2026-03-08,Sunday,15,3,10,True
ORD-100562,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,377774,1,377774,COMPLETED,2026-03-08T12:39:54.161076,2026-03-08,Sunday,12,3,10,True
ORD-100563,75547289,PRELOVED Fashion Today Shirt,Fashion,59793,2,119586,COMPLETED,2026-03-08T17:27:54.161076,2026-03-08,Sunday,17,3,10,True
ORD-100564,25649285,Fashion NY 68 Varsity Jacket,Fashion,147333,1,147333,COMPLETED,2026-03-09T13:46:54.161076,2026-03-09,Monday,13,3,11,False
ORD-100565,64383180,Batik keris fashion batik keris,Fashion,177206,1,177206,COMPLETED,2026-03-09T14:36:54.161076,2026-03-09,Monday,14,3,11,False
ORD-100566,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,17642,2,35284,COMPLETED,2026-03-09T15:18:54.161076,2026-03-09,Monday,15,3,11,False
ORD-100567,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,327639,1,327639,COMPLETED,2026-03-09T12:40:54.161076,2026-03-09,Monday,12,3,11,False
ORD-100568,76724915,Brand fashion jepang ills,Fashion,108942,3,326826,SHIPPED,2026-03-09T12:30:54.161076,2026-03-09,Monday,12,3,11,False
ORD-100569,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,347023,1,347023,COMPLETED,2026-03-10T15:24:54.161076,2026-03-10,Tuesday,15,3,11,False
ORD-100570,95204375,[NETT] Fashion Today kemeja putih,Fashion,110141,1,110141,COMPLETED,2026-03-10T15:53:54.161076,2026-03-10,Tuesday,15,3,11,False
ORD-100571,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,67231,1,67231,COMPLETED,2026-03-10T17:42:54.161076,2026-03-10,Tuesday,17,3,11,False
ORD-100572,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,37295,2,74590,COMPLETED,2026-03-10T18:03:54.161076,2026-03-10,Tuesday,18,3,11,False
ORD-100573,1759904,Hoodie Off White Fashion,Fashion,213490,2,426980,SHIPPED,2026-03-10T16:30:54.161076,2026-03-10,Tuesday,16,3,11,False
ORD-100574,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,10905,2,21810,PROCESSED,2026-03-10T11:45:54.161076,2026-03-10,Tuesday,11,3,11,False
ORD-100575,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,15500238,1,15500238,COMPLETED,2026-03-10T18:39:54.161076,2026-03-10,Tuesday,18,3,11,False
ORD-100576,62583289,Crewnack Off white Fashion,Fashion,120287,1,120287,CANCELLED,2026-03-10T13:13:54.161076,2026-03-10,Tuesday,13,3,11,False
ORD-100577,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,160402,1,160402,COMPLETED,2026-03-10T22:52:54.161076,2026-03-10,Tuesday,22,3,11,False
ORD-100578,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,227603,1,227603,COMPLETED,2026-03-10T14:51:54.161076,2026-03-10,Tuesday,14,3,11,False
ORD-100579,82462371,crewneck fashion,Fashion,74125,1,74125,COMPLETED,2026-03-11T14:29:54.161076,2026-03-11,Wednesday,14,3,11,False
ORD-100580,77608982,Kaos Fashion L,Fashion,34476,2,68952,COMPLETED,2026-03-11T16:26:54.161076,2026-03-11,Wednesday,16,3,11,False
ORD-100581,62583289,Crewnack Off white Fashion,Fashion,113517,1,113517,PROCESSED,2026-03-11T18:59:54.161076,2026-03-11,Wednesday,18,3,11,False
ORD-100582,62349101,Longsleeve Lacoste Fashion,Fashion,65827,1,65827,COMPLETED,2026-03-11T14:22:54.161076,2026-03-11,Wednesday,14,3,11,False
ORD-100583,56293620,Atasan HANA FASHION,Fashion,43769,1,43769,COMPLETED,2026-03-12T17:17:54.161076,2026-03-12,Thursday,17,3,11,False
ORD-100584,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,40021,1,40021,COMPLETED,2026-03-12T17:56:54.161076,2026-03-12,Thursday,17,3,11,False
ORD-100585,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,73577,1,73577,COMPLETED,2026-03-12T16:23:54.161076,2026-03-12,Thursday,16,3,11,False
ORD-100586,35925127,"Original Jersey Netherlands Away 2015 ""7 Memphis Depay"" Euro Cup Nike [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,852222,1,852222,SHIPPED,2026-03-12T14:54:54.161076,2026-03-12,Thursday,14,3,11,False
ORD-100587,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,61871,1,61871,COMPLETED,2026-03-12T14:47:54.161076,2026-03-12,Thursday,14,3,11,False
ORD-100588,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,66842,2,133684,COMPLETED,2026-03-12T18:05:54.161076,2026-03-12,Thursday,18,3,11,False
ORD-100589,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,189805,1,189805,COMPLETED,2026-03-12T15:33:54.161076,2026-03-12,Thursday,15,3,11,False
ORD-100590,95204375,[NETT] Fashion Today kemeja putih,Fashion,132732,2,265464,COMPLETED,2026-03-12T13:32:54.161076,2026-03-12,Thursday,13,3,11,False
ORD-100591,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,43418,1,43418,COMPLETED,2026-03-12T20:12:54.161076,2026-03-12,Thursday,20,3,11,False
ORD-100592,25649285,Fashion NY 68 Varsity Jacket,Fashion,162386,1,162386,COMPLETED,2026-03-13T20:17:54.161076,2026-03-13,Friday,20,3,11,False
ORD-100593,95204375,[NETT] Fashion Today kemeja putih,Fashion,132246,2,264492,COMPLETED,2026-03-13T17:01:54.161076,2026-03-13,Friday,17,3,11,False
ORD-100594,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,113761,1,113761,PROCESSED,2026-03-13T13:37:54.161076,2026-03-13,Friday,13,3,11,False
ORD-100595,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,17715,1,17715,COMPLETED,2026-03-13T20:44:54.161076,2026-03-13,Friday,20,3,11,False
ORD-100596,82462371,crewneck fashion,Fashion,73823,1,73823,COMPLETED,2026-03-13T13:13:54.161076,2026-03-13,Friday,13,3,11,False
ORD-100597,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,58553,1,58553,COMPLETED,2026-03-13T14:01:54.161076,2026-03-13,Friday,14,3,11,False
ORD-100598,77608982,Kaos Fashion L,Fashion,28587,1,28587,SHIPPED,2026-03-14T13:14:54.161076,2026-03-14,Saturday,13,3,11,True
ORD-100599,56293620,Atasan HANA FASHION,Fashion,51088,1,51088,COMPLETED,2026-03-14T17:17:54.161076,2026-03-14,Saturday,17,3,11,True
ORD-100600,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1240634,2,2481268,COMPLETED,2026-03-14T16:19:54.161076,2026-03-14,Saturday,16,3,11,True
ORD-100601,47393802,Hodie Champion Fashion sz M 62x57,Fashion,137933,1,137933,COMPLETED,2026-03-14T16:42:54.161076,2026-03-14,Saturday,16,3,11,True
ORD-100602,95204375,[NETT] Fashion Today kemeja putih,Fashion,136501,1,136501,COMPLETED,2026-03-14T14:30:54.161076,2026-03-14,Saturday,14,3,11,True
ORD-100603,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,303177,1,303177,COMPLETED,2026-03-14T14:41:54.161076,2026-03-14,Saturday,14,3,11,True
ORD-100604,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,335990,1,335990,PROCESSED,2026-03-14T18:51:54.161076,2026-03-14,Saturday,18,3,11,True
ORD-100605,50423645,Cardigan rajut fashion,Fashion,66809,1,66809,COMPLETED,2026-03-14T13:31:54.161076,2026-03-14,Saturday,13,3,11,True
ORD-100606,76724915,Brand fashion jepang ills,Fashion,106742,1,106742,COMPLETED,2026-03-14T15:45:54.161076,2026-03-14,Saturday,15,3,11,True
ORD-100607,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,10372,2,20744,COMPLETED,2026-03-14T17:40:54.161076,2026-03-14,Saturday,17,3,11,True
ORD-100608,75547289,PRELOVED Fashion Today Shirt,Fashion,65157,2,130314,SHIPPED,2026-03-14T16:53:54.161076,2026-03-14,Saturday,16,3,11,True
ORD-100609,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,291736,2,583472,COMPLETED,2026-03-14T12:16:54.161076,2026-03-14,Saturday,12,3,11,True
ORD-100610,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,17858,2,35716,COMPLETED,2026-03-14T17:05:54.161076,2026-03-14,Saturday,17,3,11,True
ORD-100611,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,59884,1,59884,SHIPPED,2026-03-14T14:21:54.161076,2026-03-14,Saturday,14,3,11,True
ORD-100612,95204375,[NETT] Fashion Today kemeja putih,Fashion,122114,1,122114,COMPLETED,2026-03-14T19:55:54.161076,2026-03-14,Saturday,19,3,11,True
ORD-100613,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,255544,1,255544,PROCESSED,2026-03-14T11:32:54.161076,2026-03-14,Saturday,11,3,11,True
ORD-100614,22019397,Jaket Bomber Fashion,Fashion,105266,2,210532,COMPLETED,2026-03-14T14:54:54.161076,2026-03-14,Saturday,14,3,11,True
ORD-100615,62583289,Crewnack Off white Fashion,Fashion,98011,1,98011,COMPLETED,2026-03-14T15:58:54.161076,2026-03-14,Saturday,15,3,11,True
ORD-100616,62583289,Crewnack Off white Fashion,Fashion,118626,1,118626,COMPLETED,2026-03-15T18:40:54.161076,2026-03-15,Sunday,18,3,11,True
ORD-100617,3650811,TB fashion,Fashion,138480,1,138480,COMPLETED,2026-03-15T15:49:54.161076,2026-03-15,Sunday,15,3,11,True
ORD-100618,39613896,Hodie Fashion sz M 67x55,Fashion,67436,1,67436,SHIPPED,2026-03-15T18:08:54.161076,2026-03-15,Sunday,18,3,11,True
ORD-100619,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,10717,1,10717,COMPLETED,2026-03-15T15:00:54.161076,2026-03-15,Sunday,15,3,11,True
ORD-100620,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,14664842,1,14664842,PROCESSED,2026-03-15T21:48:54.161076,2026-03-15,Sunday,21,3,11,True
ORD-100621,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,134630,1,134630,COMPLETED,2026-03-15T17:44:54.161076,2026-03-15,Sunday,17,3,11,True
ORD-100622,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,32937,1,32937,COMPLETED,2026-03-15T16:04:54.161076,2026-03-15,Sunday,16,3,11,True
ORD-100623,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,12500872,1,12500872,COMPLETED,2026-03-15T18:21:54.161076,2026-03-15,Sunday,18,3,11,True
ORD-100624,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1298188,2,2596376,PROCESSED,2026-03-15T15:22:54.161076,2026-03-15,Sunday,15,3,11,True
ORD-100625,25577472,Hoodie fashion mall Topten broken white Authentic,Fashion,189413,1,189413,COMPLETED,2026-03-15T19:14:54.161076,2026-03-15,Sunday,19,3,11,True
ORD-100626,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,181753,1,181753,COMPLETED,2026-03-15T16:45:54.161076,2026-03-15,Sunday,16,3,11,True
ORD-100627,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,367526,2,735052,SHIPPED,2026-03-15T17:39:54.161076,2026-03-15,Sunday,17,3,11,True
ORD-100628,25649285,Fashion NY 68 Varsity Jacket,Fashion,137877,1,137877,SHIPPED,2026-03-15T12:03:54.161076,2026-03-15,Sunday,12,3,11,True
ORD-100629,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,51730,1,51730,COMPLETED,2026-03-15T12:44:54.161076,2026-03-15,Sunday,12,3,11,True
ORD-100630,62583289,Crewnack Off white Fashion,Fashion,117429,1,117429,COMPLETED,2026-03-15T08:06:54.161076,2026-03-15,Sunday,8,3,11,True
ORD-100631,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,9548,1,9548,COMPLETED,2026-03-16T19:46:54.161076,2026-03-16,Monday,19,3,12,False
ORD-100632,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,9456,1,9456,COMPLETED,2026-03-16T12:12:54.161076,2026-03-16,Monday,12,3,12,False
ORD-100633,56293620,Atasan HANA FASHION,Fashion,51569,2,103138,COMPLETED,2026-03-16T15:10:54.161076,2026-03-16,Monday,15,3,12,False
ORD-100634,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,15548954,1,15548954,COMPLETED,2026-03-16T17:15:54.161076,2026-03-16,Monday,17,3,12,False
ORD-100635,77608982,Kaos Fashion L,Fashion,28068,1,28068,COMPLETED,2026-03-16T12:31:54.161076,2026-03-16,Monday,12,3,12,False
ORD-100636,62583289,Crewnack Off white Fashion,Fashion,121181,2,242362,COMPLETED,2026-03-16T11:57:54.161076,2026-03-16,Monday,11,3,12,False
ORD-100637,56293620,Atasan HANA FASHION,Fashion,43308,1,43308,COMPLETED,2026-03-16T22:03:54.161076,2026-03-16,Monday,22,3,12,False
ORD-100638,3650811,TB fashion,Fashion,186134,2,372268,COMPLETED,2026-03-17T15:27:54.161076,2026-03-17,Tuesday,15,3,12,False
ORD-100639,22019397,Jaket Bomber Fashion,Fashion,120328,1,120328,SHIPPED,2026-03-17T10:42:54.161076,2026-03-17,Tuesday,10,3,12,False
ORD-100640,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,365053,1,365053,COMPLETED,2026-03-17T15:56:54.161076,2026-03-17,Tuesday,15,3,12,False
ORD-100641,82462371,crewneck fashion,Fashion,72596,1,72596,COMPLETED,2026-03-17T12:29:54.161076,2026-03-17,Tuesday,12,3,12,False
ORD-100642,1759904,Hoodie Off White Fashion,Fashion,218259,1,218259,PROCESSED,2026-03-18T15:10:54.161076,2026-03-18,Wednesday,15,3,12,False
ORD-100643,22019397,Jaket Bomber Fashion,Fashion,119056,1,119056,SHIPPED,2026-03-18T22:06:54.161076,2026-03-18,Wednesday,22,3,12,False
ORD-100644,22339853,Kaos Fashion 68 Hitam,Fashion,16396,2,32792,COMPLETED,2026-03-18T16:39:54.161076,2026-03-18,Wednesday,16,3,12,False
ORD-100645,1759904,Hoodie Off White Fashion,Fashion,228908,2,457816,PROCESSED,2026-03-18T19:46:54.161076,2026-03-18,Wednesday,19,3,12,False
ORD-100646,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,219049,1,219049,COMPLETED,2026-03-18T20:04:54.161076,2026-03-18,Wednesday,20,3,12,False
ORD-100647,56293620,Atasan HANA FASHION,Fashion,36197,1,36197,COMPLETED,2026-03-18T19:47:54.161076,2026-03-18,Wednesday,19,3,12,False
ORD-100648,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,9895,2,19790,PROCESSED,2026-03-18T21:33:54.161076,2026-03-18,Wednesday,21,3,12,False
ORD-100649,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,999430,1,999430,COMPLETED,2026-03-19T15:24:54.161076,2026-03-19,Thursday,15,3,12,False
ORD-100650,62583289,Crewnack Off white Fashion,Fashion,112333,2,224666,COMPLETED,2026-03-19T22:41:54.161076,2026-03-19,Thursday,22,3,12,False
ORD-100651,39613896,Hodie Fashion sz M 67x55,Fashion,76140,1,76140,COMPLETED,2026-03-19T16:48:54.161076,2026-03-19,Thursday,16,3,12,False
ORD-100652,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,67103,1,67103,COMPLETED,2026-03-19T14:35:54.161076,2026-03-19,Thursday,14,3,12,False
ORD-100653,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,32603,2,65206,COMPLETED,2026-03-20T15:05:54.161076,2026-03-20,Friday,15,3,12,False
ORD-100654,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,61586,1,61586,COMPLETED,2026-03-20T16:06:54.161076,2026-03-20,Friday,16,3,12,False
ORD-100655,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,39299,1,39299,COMPLETED,2026-03-20T08:38:54.161076,2026-03-20,Friday,8,3,12,False
